Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775408411,105,,Aggregated,505.000000,0.000000,13,15,16,17,21,29,74,220,740,1100,1200,29124,0,13,19.273321841108412,3.149299998767674,1214.1955999977654,2779.995914022799
1775408412,106,,Aggregated,505.000000,0.000000,13,15,16,17,21,29,74,220,740,1100,1200,29124,0,13,19.273321841108412,3.149299998767674,1214.1955999977654,2779.995914022799
1775408413,107,,Aggregated,505.000000,0.000000,13,15,16,17,21,29,74,220,740,1100,1200,29124,0,13,19.273321841108412,3.149299998767674,1214.1955999977654,2779.995914022799
1775408414,108,,Aggregated,434.800000,0.000000,13,15,16,18,22,33,130,340,4100,4400,4400,29441,0,13,33.629448945362626,3.149299998767674,4427.243100006308,2824.2580754729797
1775408415,109,,Aggregated,381.800000,0.000000,13,15,17,18,23,34,130,340,4100,4400,4400,29824,0,13,33.494044045081644,3.149299998767674,4427.243100006308,2838.319440718884
1775408416,110,,Aggregated,328.100000,0.000000,13,15,17,18,23,34,120,330,4100,4400,4400,30452,0,13,33.110620320518606,3.149299998767674,4427.243100006308,2865.5027256009457
1775408417,111,,Aggregated,309.100000,0.000000,13,15,17,18,23,34,120,330,4100,4400,4400,31011,0,13,32.78727152624497,3.149299998767674,4427.243100006308,2885.905227177453
1775408418,112,,Aggregated,327.200000,0.000000,13,15,17,18,23,37,150,380,4100,4400,4400,31521,0,13,33.774753066222175,3.149299998767674,4427.243100006308,2903.5893531296597
1775408419,113,,Aggregated,345.200000,0.000000,13,15,17,18,23,38,160,380,4100,4400,4400,32040,0,13,33.617880171675225,3.149299998767674,4427.243100006308,2933.1769038701623
1775408420,114,,Aggregated,333.500000,0.000000,13,15,17,18,24,37,150,370,4100,4400,4400,32669,0,13,33.30526987971443,3.149299998767674,4427.243100006308,2960.5807952493187
1775408421,115,,Aggregated,336.600000,0.000000,13,15,17,18,24,37,150,360,4100,4400,4400,33360,0,13,32.88573471223778,3.149299998767674,4427.243100006308,2992.0957434052757
1775408422,116,,Aggregated,347.800000,0.000000,13,15,17,18,24,37,140,350,4100,4400,4400,33963,0,13,32.60304054118387,3.00950000382727,4427.243100006308,3014.52348143568
1775408423,117,,Aggregated,389.100000,0.000000,13,15,17,18,24,36,140,340,4100,4400,4400,34631,0,13,32.2278577344044,3.00950000382727,4427.243100006308,3043.9406312263577
1775408424,118,,Aggregated,446.300000,0.000000,13,15,17,18,24,36,130,340,4100,4400,4400,35286,0,13,31.885055500766956,3.00950000382727,4427.243100006308,3068.1215779629315
1775408425,119,,Aggregated,510.800000,0.000000,13,15,17,18,23,35,130,330,4100,4400,4400,35946,0,13,31.523724789963502,3.00950000382727,4427.243100006308,3095.4461414343737
1775408426,120,,Aggregated,576.900000,0.000000,13,15,17,18,24,35,120,330,4000,4400,4400,36634,0,13,31.26800351313304,3.00950000382727,4427.243100006308,3119.1401976306165
1775408427,121,,Aggregated,610.000000,0.000000,13,15,17,18,24,36,120,330,4000,4400,4400,37313,0,13,31.010980928901382,3.00950000382727,4427.243100006308,3149.45405086699
1775408428,122,,Aggregated,610.200000,0.000000,13,15,17,18,24,35,120,320,4000,4400,4400,37991,0,13,30.696221276092295,3.00950000382727,4427.243100006308,3174.605932984128
1775408429,123,,Aggregated,614.600000,0.000000,13,15,17,18,24,38,120,320,4000,4400,4400,38481,0,13,30.912400574309835,3.00950000382727,4427.243100006308,3181.648761726566
1775408430,124,,Aggregated,640.800000,0.000000,13,15,17,18,25,41,130,310,4000,4400,4400,39095,0,13,31.05390599564979,3.00950000382727,4427.243100006308,3215.6087223430104
1775408431,125,,Aggregated,650.300000,0.000000,13,15,17,19,25,41,130,310,4000,4400,4400,39693,0,13,30.972359670470723,3.00950000382727,4427.243100006308,3225.025546066057
1775408432,126,,Aggregated,650.200000,0.000000,13,15,17,19,25,41,130,310,4000,4400,4400,39873,0,13,30.88887720512677,3.00950000382727,4427.243100006308,3214.840819602237
1775408433,127,,Aggregated,650.200000,0.000000,13,15,17,19,25,41,130,310,4000,4400,4400,39882,0,13,30.88416758938928,3.00950000382727,4427.243100006308,3214.333634220952
1775408434,128,,Aggregated,650.200000,0.000000,13,15,17,19,25,41,130,310,4000,4400,4400,39882,0,13,30.88416758938928,3.00950000382727,4427.243100006308,3214.333634220952
1775408435,129,,Aggregated,650.200000,0.000000,13,15,17,19,25,41,130,310,4000,4400,4400,39882,0,13,30.88416758938928,3.00950000382727,4427.243100006308,3214.333634220952
1775408436,130,,Aggregated,650.200000,0.000000,13,15,17,19,25,41,130,310,4000,4400,4400,39882,0,13,30.88416758938928,3.00950000382727,4427.243100006308,3214.333634220952
1775408437,131,,Aggregated,650.200000,0.000000,13,15,17,19,25,41,130,310,4000,4400,4400,39882,0,13,30.88416758938928,3.00950000382727,4427.243100006308,3214.333634220952
1775408438,132,,Aggregated,650.200000,0.000000,13,15,17,19,25,41,130,310,4000,4400,4400,39882,0,13,30.88416758938928,3.00950000382727,4427.243100006308,3214.333634220952
1775408439,133,,Aggregated,650.200000,0.000000,13,15,17,19,25,41,130,310,4000,4400,4400,39882,0,13,30.88416758938928,3.00950000382727,4427.243100006308,3214.333634220952
1775408440,134,,Aggregated,650.200000,0.000000,13,15,17,19,25,41,130,310,4000,4400,4400,39882,0,13,30.88416758938928,3.00950000382727,4427.243100006308,3214.333634220952
1775408441,135,,Aggregated,650.200000,0.000000,13,15,17,19,25,41,130,310,4000,4400,4400,39882,0,13,30.88416758938928,3.00950000382727,4427.243100006308,3214.333634220952
1775408442,136,,Aggregated,650.200000,0.000000,13,15,17,19,25,41,130,310,4000,4400,4400,39882,0,13,30.88416758938928,3.00950000382727,4427.243100006308,3214.333634220952
1775408443,137,,Aggregated,650.200000,0.000000,13,15,17,19,25,41,130,310,4000,4400,4400,39882,0,13,30.88416758938928,3.00950000382727,4427.243100006308,3214.333634220952
1775408444,138,,Aggregated,650.200000,0.000000,13,15,17,19,25,41,130,310,4000,4400,4400,39882,0,13,30.88416758938928,3.00950000382727,4427.243100006308,3214.333634220952
1775408445,139,,Aggregated,650.200000,0.000000,13,15,17,19,25,41,130,310,4000,4400,4400,39882,0,13,30.88416758938928,3.00950000382727,4427.243100006308,3214.333634220952
1775408446,140,,Aggregated,650.200000,0.000000,13,15,17,19,25,41,130,310,4000,4400,4400,39882,0,13,30.88416758938928,3.00950000382727,4427.243100006308,3214.333634220952
1775408447,141,,Aggregated,0.000000,0.000000,13,15,17,19,27,53,190,430,16000,16000,16000,40378,0,13,81.97733643568245,3.00950000382727,16037.740699997812,3263.476398038536
1775408448,142,,Aggregated,0.000000,0.000000,13,15,17,19,27,53,190,430,16000,16000,16000,41014,0,13,80.96480039742607,3.00950000382727,16037.740699997812,3284.66686984932
1775408449,143,,Aggregated,0.300000,0.000000,13,16,17,19,27,53,180,430,16000,16000,16000,41798,0,13,79.80874167663629,3.00950000382727,16037.740699997812,3331.051629264558
1775408450,144,,Aggregated,58.900000,0.000000,13,16,17,19,27,51,180,420,16000,16000,16000,42598,0,13,78.55218689844862,3.00950000382727,16037.740699997812,3370.141485515752
1775408451,145,,Aggregated,143.100000,0.000000,13,16,17,19,28,58,190,410,16000,16000,16000,43268,0,13,78.20176446565637,3.00950000382727,16037.740699997812,3387.7715863917906
1775408452,146,,Aggregated,216.600000,0.000000,13,16,18,19,28,59,190,400,16000,16000,16000,43954,0,13,77.34087948309636,3.00950000382727,16037.740699997812,3429.55940301224
